,tconst,primary_title,original_title,start_year,runtime_minutes,genres,country,budget,ww_gross,ww_currency,domestic_gross_x,domestic_currency,int_gross,int_currency,release_date_x,mpaa_rating,tmdb_id
1877,tt1634540,Rescue Men: The Story of the Pea Island Lifesavers,Rescue Men: The Story of the Pea Island Lifesavers,2010,90.0,Documentary,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-02-16,,
1878,tt1634796,Man and His Country,Man and His Country,2010,46.0,"Adventure,Drama",US,,,,,,,,2010-04-01,,
1879,tt1634803,Subway Preacher,Subway Preacher,2010,80.0,"Documentary,Drama,Romance",US,,,,,,,,2011,,
1880,tt1634821,Notes on a Napkin,Notes on a Napkin,2010,63.0,Comedy,US,,,,,,,,2010-02-17,,
1881,tt1634822,Obshiy Yizik,Obshiy Yizik,2010,52.0,Documentary,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,2010-01-01,,
1882,tt1634840,Paths of Hope: Livelihoods in Three Caribbean Communities of Costa Rica,Paths of Hope: Livelihoods in Three Caribbean Communities of Costa Rica,2010,39.0,"Documentary,Family",US,,,,,,,,,,
1883,tt1635415,Andy McKee: Joyland,Andy McKee: Joyland,2010,33.0,"Documentary,Music",US,,,,,,,,,,
1884,tt1635437,Dead End Job,Dead End Job,2010,68.0,Comedy,US,,,,,,,,2010-05-01,,
1885,tt1636452,Dubai: A City of Dreams,Dubai: A City of Dreams,2010,78.0,Documentary,US,"{'amount': 20000.0, 'currency': 'USD'}",,,,,,,,,
1886,tt1636653,Unemployment: A Snake and Hidden Ladders,Unemployment: A Snake and Hidden Ladders,2010,50.0,"Documentary,Drama,History",US,,,,,,,,,,
1887,tt1636659,Wandering Into Life,Wandering Into Life,2010,15.0,"Biography,Documentary",US,,,,,,,,,,
1888,tt1636765,Drop Me Off,Drop Me Off,2010,77.0,"Comedy,Drama,Music",US,,,,,,,,2010-04-01,,
1889,tt1636849,Chasing Madoff,Chasing Madoff,2010,91.0,Documentary,US,,157612.0,USD,157612.0,USD,,,2011-08-26,Unrated,68197.0
1890,tt1637661,The Notorious #9,The Notorious #9,2010,,Comedy,US,"{'amount': 105000.0, 'currency': 'USD'}",,,,,,,2010-03-09,,
1891,tt1637662,The Whisper Home,The Whisper Home,2010,95.0,Drama,US,,,,,,,,2011-05-03,TV-G,327102.0
1892,tt1637674,Alien Vengeance II: Rogue Element,Alien Vengeance II: Rogue Element,2010,78.0,Sci-Fi,US,,,,,,,,2010-11-07,,416720.0
1893,tt1637697,Make No Little Plans: Daniel Burnham and the American City,Make No Little Plans: Daniel Burnham and the American City,2010,56.0,Documentary,US,,,,,,,,2010-04,,303992.0
1894,tt1637712,Pig,Pig,2010,70.0,Horror,US,,,,,,,,2010-04-17,Not Rated,76400.0
1895,tt1637735,Viva! Saint Agrippina,Viva! Saint Agrippina,2010,96.0,Documentary,US,"{'amount': 300000.0, 'currency': 'USD'}",,,,,,,2010-06-20,Unrated,214207.0
1896,tt1638274,Kismet,Kismet,2010,72.0,Romance,US,"{'amount': 16500.0, 'currency': 'USD'}",,,,,,,2010-03-12,,
1897,tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,Client 9: The Rise and Fall of Eliot Spitzer,2010,117.0,Documentary,US,,192870.0,USD,189416.0,USD,3454.0,USD,2010-09-30,R,45274.0
1898,tt1638929,The Forgotten Defenders,The Forgotten Defenders,2010,60.0,"Adventure,Documentary,News",US,,,,,,,,,,
1899,tt1638943,What If Cannabis Cured Cancer,What If Cannabis Cured Cancer,2010,60.0,"Documentary,News",US,,,,,,,,2010-07-05,Not Rated,59076.0
1900,tt1638979,"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'","Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",2010,78.0,"Biography,Documentary,History",US,,31135.0,USD,31135.0,USD,,,2011-05-13,,70758.0
1901,tt1639080,Locked Away,Locked Away,2010,93.0,"Crime,Drama,Thriller",US,"{'amount': 2000000.0, 'currency': 'USD'}",,,,,,,2010-03-22,TV-14,94628.0
1902,tt1639082,Mandie and the Cherokee Treasure,Mandie and the Cherokee Treasure,2010,104.0,"Action,Adventure,Family",US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2011-01-17,G,77305.0
1903,tt1639085,The Edge of Telluride,The Edge of Telluride,2010,47.0,Documentary,US,,,,,,,,2010-04,,
1904,tt1639089,The Westsiders,The Westsiders,2010,92.0,"Biography,Documentary,Sport",US,,,,,,,,2010-04,Not Rated,268799.0
1905,tt1639403,Monster Cruise,Monster Cruise,2010,90.0,Comedy,US,"{'amount': 650000.0, 'currency': 'USD'}",,,,,,,2010-09-24,PG,
1906,tt1639836,Method Acting,Method Acting,2010,,"Crime,Drama,Thriller",US,,,,,,,,2010-06-11,,
1907,tt1639840,My Way Home,My Way Home,2010,57.0,"Biography,Documentary,History",US,,,,,,,,2010-04-17,,
1908,tt1639864,Pretty Ugly,Pretty Ugly,2010,62.0,"Drama,Horror,Thriller",US,"{'amount': 600.0, 'currency': 'USD'}",,,,,,,,,
1909,tt1639881,She's Got Everything She Needs,She's Got Everything She Needs,2010,,"Crime,Drama,Romance",US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-06-11,,
1910,tt1639883,Shivering Inside,Shivering Inside,2010,114.0,"Horror,Mystery,Thriller",US,,,,,,,,,,
1911,tt1639895,Story Pearls from the Soul at Adult Day Care,Story Pearls from the Soul at Adult Day Care,2010,40.0,"Biography,Documentary",US,,,,,,,,,,
1912,tt1640113,Bridge Over Manhattan,Bridge Over Manhattan,2010,90.0,"Adventure,Documentary,Drama",US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,,,
1913,tt1640172,Return to Bradford,Return to Bradford,2010,30.0,"Biography,Documentary,History",US,,,,,,,,,,
1914,tt1640196,Vamps in the City,Vamps in the City,2010,85.0,Comedy,US,,,,,,,,2010-04-12,NR,222438.0
1915,tt1640216,Devoted to Dance,Devoted to Dance,2010,,Documentary,US,,,,,,,,2010,,
1916,tt1640220,Mr. Hush,Mr. Hush,2010,85.0,Horror,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-10-23,,123389.0
1917,tt1640408,Blood Island,Blood Island,2010,83.0,"Action,Horror",US,,,,,,,,,,650973.0
1918,tt1640569,The Super,The Super,2010,98.0,Horror,US,"{'amount': 250000.0, 'currency': 'USD'}",,,,,,,2010-11-14,,71027.0
1919,tt1640644,Farm,Farm,2010,73.0,"Drama,Horror,Thriller",US,,,,,,,,2011-10-11,Not Rated,291608.0
1920,tt1640689,Forbidden Woods,Forbidden Woods,2010,78.0,Horror,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-05-01,,
1921,tt1640714,The Christmas Bunny,The Christmas Bunny,2010,98.0,"Drama,Family",US,"{'amount': 250000.0, 'currency': 'USD'}",$0,,$0,,,,2010-11-28,PG,77934.0
1922,tt1641242,Absent,Absent,2010,90.0,Documentary,US,,,,,,,,2011,Not Rated,116732.0
1923,tt1641623,Love on the Line,Love on the Line,2010,,Drama,US,"{'amount': 2200000.0, 'currency': 'USD'}",,,,,,,2020-12-19,,
1924,tt1641808,Bruce Springsteen and the E Street Band: London Calling - Live in Hyde Park,Bruce Springsteen and the E Street Band: London Calling - Live in Hyde Park,2010,163.0,"Documentary,Music",US,,,,,,,,2010-06-22,Not Rated,49417.0
1925,tt1641915,Albert and Alice,Albert and Alice,2010,78.0,"Comedy,Musical,Romance",US,,,,,,,,,,
1926,tt1641917,All I Ever Wanted: The Airborne Toxic Event Live from Walt Disney Concert Hall,All I Ever Wanted: The Airborne Toxic Event Live from Walt Disney Concert Hall,2010,102.0,"Biography,Documentary,Music",US,,,,,,,,2010-09-28,,58474.0
1927,tt1641918,All or Nothing,All or Nothing,2010,61.0,"Action,Thriller,War",US,"$9,000,000","$184,255",,"$184,255",,,,"Oct 25, 2002",,
1928,tt1641934,Beating Traffic,Beating Traffic,2010,93.0,"Drama,Romance",US,,,,,,,,2010-04,,
1929,tt1641949,Bloggerucionaria,Bloggerucionaria,2010,17.0,"Biography,Documentary",US,,,,,,,,,,
1930,tt1641950,Blood of the Father,Blood of the Father,2010,101.0,"Drama,Mystery",US,,,,,,,,2010-04-18,,
1931,tt1641964,Canvasman: The Robbie Ellis Story,Canvasman: The Robbie Ellis Story,2010,53.0,"Biography,Documentary",US,,,,,,,,2010-03-22,Not Rated,
1932,tt1642662,The Works of Darren McGannon,The Works of Darren McGannon,2010,91.0,"Comedy,Drama,Romance",US,,,,,,,,,,
1933,tt1643241,Remembering Playland at the Beach,Remembering Playland at the Beach,2010,60.0,Documentary,US,"{'amount': 12000.0, 'currency': 'USD'}",,,,,,,2010-03-16,G,459553.0
1934,tt1643246,Sperm Donor X,Sperm Donor X,2010,,Drama,US,,,,,,,,2011,,
1935,tt1644600,I Like You,I Like You,2010,82.0,"Comedy,Drama,Romance",US,,,,,,,,2010-03,,89850.0
1936,tt1644694,The Gift,The Gift,2010,,"Animation,Drama",US,"$10,000,000","$44,567,606",,"$12,008,642",,,,"Dec 19, 2000",,
1937,tt1644711,The Trinket,The Trinket,2010,86.0,"Horror,Romance,Thriller",US,"{'amount': 16000.0, 'currency': 'USD'}",,,,,,,2010-08-15,Not Rated,
1938,tt1645042,Chihuahua: The Movie,Chihuahua: The Movie,2010,90.0,"Comedy,Family,Fantasy",US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010,Unrated,69940.0
1939,tt1645043,Cholo Comedy Slam: Stand Up and Lean Back,Cholo Comedy Slam: Stand Up and Lean Back,2010,110.0,Comedy,US,,,,,,,,2010-05-21,,525796.0
1940,tt1645078,Hellphone,Hellphone,2010,92.0,"Comedy,Horror",US,"{'amount': 37000.0, 'currency': 'USD'}",,,,,,,2010-11-16,,
1941,tt1645089,Inside Job,Inside Job,2010,109.0,"Crime,Documentary",US,"{'amount': 2000000, 'currency': 'USD'}",7871522.0,USD,4312735.0,USD,3558787.0,USD,2010-11-12,PG-13,
1942,tt1645756,God of War: Unearthing the Legend Franchise Documentary,God of War: Unearthing the Legend Franchise Documentary,2010,75.0,Documentary,US,,,,,,,,2010-03-16,,47896.0
1943,tt1645774,I'm Not Jesus Mommy,I'm Not Jesus Mommy,2010,89.0,"Drama,Sci-Fi,Thriller",US,,15005.0,USD,15005.0,USD,,,2011-05-06,R,95056.0
1944,tt1645780,Meet You in Jerusalem,Meet You in Jerusalem,2010,10.0,"Documentary,History,News",US,,,,,,,,,,
1945,tt1645805,Never Forget How Much a Dead Man Weighs,Never Forget How Much a Dead Man Weighs,2010,64.0,Drama,US,"{'amount': 12000.0, 'currency': 'USD'}",,,,,,,2010-05-02,,
1946,tt1645830,Paranormal Calamity,Paranormal Calamity,2010,90.0,Comedy,US,,,,,,,,2010-03-12,Unrated,139694.0
1947,tt1645844,Popsicle,Popsicle,2010,49.0,"Documentary,Drama,Horror",US,"{'amount': 35000.0, 'currency': 'USD'}",,,,,,,,,
1948,tt1645852,Queen of the Sun: What Are the Bees Telling Us?,Queen of the Sun: What Are the Bees Telling Us?,2010,83.0,"Documentary,Drama",US,,,,,,,,2010-04,Not Rated,88865.0
1949,tt1645867,Saab Story,Saab Story,2010,87.0,"Comedy,Drama,Mystery",US,,,,,,,,,,
1950,tt1645885,Shoot!,Shoot!,2010,15.0,"Biography,Documentary",US,,,,,,,,,,
1951,tt1645934,Sybil Ludington,Sybil Ludington,2010,87.0,"Drama,Family,History",US,,,,,,,,2010-03,TV-G,699335.0
1952,tt1646141,Freaks Nerds & Romantics,Freaks Nerds & Romantics,2010,105.0,"Comedy,Drama,Music",US,,,,,,,,2010-01-10,,
1953,tt1646158,The Quiet Uprising of Josh Wolf,The Quiet Uprising of Josh Wolf,2010,72.0,"Biography,Documentary,History",US,,,,,,,,,,
1954,tt1646164,Those People,Those People,2010,79.0,"Comedy,Crime,Drama",US,,,,,,,,2012-12-02,,279804.0
1955,tt1646184,Windows,Windows,2010,48.0,Drama,US,,,,,,,,2011,,
1956,tt1646232,The Ultimate Wave Tahiti,The Ultimate Wave Tahiti,2010,45.0,Documentary,US,"{'amount': 8000000.0, 'currency': 'USD'}",27809.0,USD,,,27809.0,USD,2010-02-12,Not Rated,62043.0
1957,tt1646926,Open Season 3,Open Season 3,2010,75.0,"Adventure,Animation,Comedy",US,,7487555.0,USD,,,7487555.0,USD,2011-01-25,PG,51170.0
1958,tt1646938,Surviving Hitler: A Love Story,Surviving Hitler: A Love Story,2010,66.0,Documentary,US,,,,,,,,2010-04-09,,170425.0
1959,tt1646942,Terms of Azimuth,Terms of Azimuth,2010,,Comedy,US,"{'amount': 5000.0, 'currency': 'USD'}",,,,,,,2010-04-01,,
1960,tt1646961,Booley,Booley,2010,98.0,Thriller,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-11-13,Not Rated,257895.0
1961,tt1647395,The Last Farm in Lowell,The Last Farm in Lowell,2010,60.0,"Biography,Documentary,Family",US,"{'amount': 25000.0, 'currency': 'USD'}",,,,,,,2010-04-01,,
1962,tt1647405,The Soundtrack to My Life,The Soundtrack to My Life,2010,85.0,"Comedy,Drama",US,,,,,,,,,,
1963,tt1647465,The Nice Guy,The Nice Guy,2010,70.0,Action,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-08-12,,
1964,tt1647989,American Rockstar,American Rockstar,2010,88.0,"Biography,Comedy,Documentary",US,,,,,,,,,,
1965,tt1648024,Bravo Sierra,Bravo Sierra,2010,96.0,"Action,Adventure,Comedy",US,"{'amount': 7000.0, 'currency': 'USD'}",,,,,,,2010-02,,210790.0
1966,tt1648035,Chronological Order,Chronological Order,2010,96.0,"Comedy,Drama",US,,,,,,,,2010-01-01,,462493.0
1967,tt1648051,Crimebuster: A Son's Search for His Father,Crimebuster: A Son's Search for His Father,2010,68.0,"Biography,Crime,Documentary",US,,,,,,,,,,645418.0
1968,tt1648062,Cowboys Vs. Vampires,Dead West,2010,94.0,"Action,Comedy,Drama",US,,,,,,,,2010-10-09,TV-14,77594.0
1969,tt1648091,Getting High in the Barrio,Getting High in the Barrio,2010,,Comedy,US,,,,,,,,2010-06-08,,46550.0
1970,tt1648098,Just Laugh!,Just Laugh!,2010,70.0,Documentary,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,,,
1971,tt1648200,Fields of November,Fields of November,2010,70.0,Drama,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,,,
1972,tt1648214,Mineville,Switchback,2010,89.0,Drama,US,"{'amount': 150000.0, 'currency': 'USD'}","$6,504,442",,"$6,504,442",,,,2010-12-27,Not Rated,
1973,tt1649320,El espiritu de la salsa,El espiritu de la salsa,2010,47.0,Documentary,US,,,,,,,,2010-04-22,TV-PG,229450.0
1974,tt1649421,The Other City,The Other City,2010,90.0,Documentary,US,,22539.0,USD,22539.0,USD,,,2010-09-17,,142144.0
1975,tt1649422,The Western Front,The Western Front,2010,74.0,Documentary,US,,,,,,,,2010-04-15,Not Rated,
1976,tt1649433,Vidal Sassoon: The Movie,Vidal Sassoon: The Movie,2010,90.0,Documentary,US,,124532.0,USD,85974.0,USD,38558.0,USD,2010-04-23,PG,81515.0
1977,tt1649761,Harvest of Innocents: Investigating Chinese Organ Murder,Harvest of Innocents: Investigating Chinese Organ Murder,2010,62.0,"Crime,Documentary,Mystery",US,,,,,,,,,,
1978,tt1649783,"Second World: Blood, Fire and Smoke","Second World: Blood, Fire and Smoke",2010,140.0,"Action,Fantasy",US,"{'amount': 4000.0, 'currency': 'USD'}",,,,,,,2010-06-06,,
1979,tt1649970,The Dead Can't Dance,The Dead Can't Dance,2010,98.0,"Comedy,Horror,Sci-Fi",US,,,,,,,,2010-04,PG,488265.0
1980,tt1650520,Dude,Dude,2010,100.0,"Comedy,Drama,War",US,,,,,,,,,,
1981,tt1650533,Cultures of Resistance,Cultures of Resistance,2010,73.0,Documentary,US,,,,,,,,2010-03-23,Not Rated,76626.0
1982,tt1650540,More to Live For,More to Live For,2010,83.0,Documentary,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,,Not Rated,123804.0
1983,tt1651065,Don't Go in the Woods,Don't Go in the Woods,2010,83.0,"Horror,Musical",US,,,,,,,,2010-04-16,Not Rated,83404.0
1984,tt1651085,House of White Spiders,House of White Spiders,2010,125.0,"Horror,Mystery",US,"{'amount': 30000.0, 'currency': 'USD'}",,,,,,,2010-04-01,,
1985,tt1651100,The Estates,The Estates,2010,48.0,Drama,US,"{'amount': 25000.0, 'currency': 'USD'}",,,,,,,2010-03-15,PG-13,
1986,tt1651156,livingWELL,livingWELL,2010,48.0,"Biography,Documentary,Drama",US,,,,,,,,,,
1987,tt1651314,Bane,Bane,2010,47.0,Horror,US,"{'amount': 1700.0, 'currency': 'USD'}",,,,,,,2010-04-11,Not Rated,
1988,tt1651327,Not an All-Star Cast,Not an All-Star Cast,2010,80.0,Comedy,US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-05-07,,
1989,tt1651334,The Next Big Thing,The Next Big Thing,2010,90.0,Horror,US,,,,,,,,,,
1990,tt1651898,King of Chinatown,King of Chinatown,2010,62.0,Documentary,US,"{'amount': 12000.0, 'currency': 'USD'}",,,,,,,2010-06-04,Not Rated,71702.0
1991,tt1651924,On the Road of Stars,On the Road of Stars,2010,69.0,"Comedy,Documentary,Drama",US,,,,,,,,,,
1992,tt1652303,Lake Death,Lake Death,2010,,Horror,US,,,,,,,,2010-08-06,,
1993,tt1652304,Last Chance,Last Chance,2010,83.0,Drama,US,,,,,,,,2010-06,,
1994,tt1652317,Mustard Doublebreasted,Mustard Doublebreasted,2010,10.0,"Biography,Documentary,Family",US,,,,,,,,2010-03,,
1995,tt1652322,No Floodwall Here,No Floodwall Here,2010,72.0,"Comedy,Drama",US,,,,,,,,,,
1996,tt1652333,Prayer to a Vengeful God,Prayer to a Vengeful God,2010,93.0,"Action,Drama,Mystery",US,,,,,,,,2010-10-08,,269130.0
1997,tt1652403,Radio On: The Shawn & Hobby Band Documentary,Radio On: The Shawn & Hobby Band Documentary,2010,,"Biography,Documentary,Music",US,,,,,,,,,,
1998,tt1652406,Reflections of the Past,Reflections of the Past,2010,89.0,"Crime,Documentary",US,,,,,,,,2010-09-30,PG-13,300472.0
1999,tt1652413,Scum,Scum,2010,86.0,"Comedy,Horror,Thriller",US,"{'amount': 3900.0, 'currency': 'USD'}",,,,,,,2014-11-14,,
2000,tt1652416,"Speak Easy, Second Edition.","Speak Easy, Second Edition.",2010,35.0,"Biography,Documentary",US,,,,,,,,,,
2001,tt1653007,Going with the Flow,Going with the Flow,2010,65.0,"Adventure,Comedy",US,,,,,,,,2010-04,,29677.0
2002,tt1653038,One Day Only,One Day Only,2010,83.0,"Documentary,Family",US,,,,,,,,,,
2003,tt1653646,2 Girls + a Guy,2 Girls + a Guy,2010,87.0,"Comedy,Drama,Romance",US,,,,,,,,,,
2004,tt1653647,"442: Live with Honor, Die with Dignity","442: Live with Honor, Die with Dignity",2010,98.0,"Documentary,History,War",US,,,,,,,,2010-11-13,,198233.0
2005,tt1653652,Close,Close,2010,52.0,Action,US,"{'amount': 25000.0, 'currency': 'USD'}",,,,,,,2010-08-20,,
2006,tt1653670,Hostile Encounter,Hostile Encounter,2010,73.0,"Adventure,Drama,Thriller",US,,,,,,,,,,
2007,tt1653696,The House of Suh,The House of Suh,2010,90.0,Documentary,US,,,,,,,,2010-05-05,Not Rated,170967.0
2008,tt1653707,What It Takes: The Making of a High School Musical,What It Takes: The Making of a High School Musical,2010,72.0,"Documentary,Music",US,,,,,,,,,,
2009,tt1653734,Vapor Trail (Clark),Vapor Trail (Clark),2010,264.0,Documentary,US,,,,,,,,2010-01-30,,222452.0
2010,tt1653827,Boxing Gym,Boxing Gym,2010,91.0,Documentary,US,,32476.0,USD,32476.0,USD,,,2010-10-04,Unrated,47059.0
2011,tt1654754,Three Stories of Galicia,Three Stories of Galicia,2010,86.0,"Documentary,Drama,History",US,,,,,,,,,,
2012,tt1655562,An Evening with David Schwartz... Who?,An Evening with David Schwartz... Who?,2010,54.0,"Comedy,Documentary",US,,,,,,,,,,
2013,tt1655581,Child of Giants,Child of Giants,2010,95.0,"Biography,Documentary,Family",US,,,,,,,,2010-10-09,,
2014,tt1655593,Dangerous Intimacy: The Untold Story of Mark Twain's Final Years,Dangerous Intimacy: The Untold Story of Mark Twain's Final Years,2010,56.0,"Biography,Documentary",US,,,,,,,,2011-03-15,,304615.0
2015,tt1655600,Doorways and Meander,Doorways and Meander,2010,80.0,Drama,US,,,,,,,,,,
2016,tt1655603,Evil Intent,Evil Intent,2010,74.0,Thriller,US,"{'amount': 2000.0, 'currency': 'USD'}",10454.0,USD,10454.0,USD,,,2010-12-01,,348797.0
2017,tt1656179,I Kissed a Vampire,I Kissed a Vampire,2010,91.0,Musical,US,,1794.0,USD,1794.0,USD,,,2012-03-30,PG,96316.0
2018,tt1656610,Arpaio's America,Arpaio's America,2010,39.0,"Documentary,News",US,,,,,,,,,,
2019,tt1656613,Being Black,Being Black,2010,27.0,"Documentary,History",US,,,,,,,,,,
2020,tt1656648,Guilt & Sentence,Guilt & Sentence,2010,93.0,"Drama,Mystery,Thriller",US,,,,,,,,2010-06-18,PG-13,
2021,tt1656652,Hatch,Hatch,2010,107.0,"Drama,Mystery,Thriller",US,,,,,,,,2010-04,,857382.0
2022,tt1656680,Manitou Api: Where the Sun Rises,Manitou Api: Where the Sun Rises,2010,67.0,"Documentary,History,Mystery",US,,,,,,,,,,
2023,tt1656695,Nixon and Hogan Smoke Christmas,Nixon and Hogan Smoke Christmas,2010,71.0,"Comedy,Horror",US,,,,,,,,2010-03-20,,
2024,tt1656705,Oscar's Cuba,Oscar's Cuba,2010,58.0,"Biography,Documentary,Drama",US,,,,,,,,,,
2025,tt1656731,Rock Band Family,Rock Band Family,2010,28.0,"Documentary,Family,Music",US,,,,,,,,,,
2026,tt1656739,Saving Hubble,Saving Hubble,2010,80.0,"Documentary,News",US,,,,,,,,,,
2027,tt1657296,Master Qi and the Monkey King,Master Qi and the Monkey King,2010,76.0,Documentary,US,,,,,,,,2010-01-01,Not Rated,207468.0
2028,tt1657453,The Last Nazi Hunter,The Last Nazi Hunter,2010,47.0,"Biography,Documentary,History",US,,,,,,,,,,
2029,tt1657458,The Realm,The Realm,2010,78.0,Sci-Fi,US,,,,,,,,,,
2030,tt1657470,No Body Found,No Body Found,2010,90.0,Drama,US,,,,,,,,2010-11-13,R,105442.0
2031,tt1657480,Uncle Louie,Uncle Louie,2010,90.0,Comedy,US,"{'amount': 15000.0, 'currency': 'USD'}",,,,,,,2010-10-06,Not Rated,211408.0
2032,tt1657888,Genetic Chile,Genetic Chile,2010,61.0,"Documentary,News",US,,,,,,,,2010-07,Not Rated,150335.0
2033,tt1657905,It's a New Day: The Making of a Champion,It's a New Day: The Making of a Champion,2010,60.0,"Biography,Documentary,Drama",US,,,,,,,,,,
2034,tt1658045,Behind the Shallow Mind,Behind the Shallow Mind,2010,109.0,"Crime,Drama,Romance",US,,,,,,,,,Not Rated,
2035,tt1658078,Detour,Detour,2010,100.0,"Crime,Drama,Mystery",US,,,,,,,,2010-12-10,Not Rated,508393.0
2036,tt1658498,Voices of the Platte,Voices of the Platte,2010,18.0,"Biography,Documentary,History",US,,,,,,,,,,
2037,tt1658804,Happy Birthday Clown,Happy Birthday Clown,2010,,,US,,,,,,,,,,
2038,tt1658805,Harvest of Loneliness,Harvest of Loneliness,2010,56.0,Documentary,US,,,,,,,,2010-05-20,,650171.0
2039,tt1659203,Finding Sky,Finding Sky,2010,60.0,"Drama,Romance",US,"{'amount': 2000.0, 'currency': 'USD'}",,,,,,,2010-11-20,,
2040,tt1659276,The Neighbor,Hamsayeh,2010,105.0,Drama,US,,,,,,,,2012-09-09,,193227.0
2041,tt1659304,American Refugees: Homelessness in Four Movements,American Refugees: Homelessness in Four Movements,2010,40.0,"Biography,Documentary,Drama",US,,,,,,,,2010-01-01,Not Rated,326485.0
2042,tt1660323,Butterflies & Bulldozers,Butterflies & Bulldozers,2010,62.0,"Documentary,History",US,,,,,,,,2010-03-21,,
2043,tt1660334,Dancing for Life,Dancing for Life,2010,28.0,"Biography,Documentary",US,,,,,,,,,,
2044,tt1660362,Gravity Was Everywhere Back Then,Gravity Was Everywhere Back Then,2010,75.0,"Animation,Music",US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-05-07,Not Rated,101576.0
2045,tt1661041,Guy with a Camera,Guy with a Camera,2010,55.0,Comedy,US,,,,,,,,,,
2046,tt1661081,The Black List: Volume Three,The Black List: Volume Three,2010,30.0,Documentary,US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,2010-02-08,G,445075.0
2047,tt1661843,Hotel Hollywood,Hotel Hollywood,2010,120.0,"Comedy,Horror,Thriller",US,"{'amount': 300000.0, 'currency': 'USD'}",,,,,,,2010-07-23,,417265.0
2048,tt1661953,Violin Masters: Two Gentlemen of Cremona,Violin Masters: Two Gentlemen of Cremona,2010,61.0,Documentary,US,"{'amount': 375000.0, 'currency': 'USD'}",,,,,,,2010-01-01,,740730.0
2049,tt1661956,Wallace: The Rise of an Underdog,Wallace: The Rise of an Underdog,2010,43.0,"Documentary,Drama,Family",US,,,,,,,,,,
